LAYOUTID,PAYOR,PAYORID,DATATYPE,PUCHCHARFLAG,OPTIONALLY,SKIPROW,TRAILERSKIP,ENTRYDATE,USERLOG,SHORTPAYOR,ACTIVEFLAG,DATEUPDATED,MANUALFLAG,CTLTYPE,LAYOUT_STATUS,VERIFIED,CHARACTERSET,MANUALOVERRIDEREASON,ICD10FLAG,APPROVECOLUMN,DP_CHECKS_INFO,DATADICTIONARYUPLOADED,UPDATEDBY
2492,NEXTERA,P4485,ELIGIBILITIES,N,N,0,0,28.05.2015 06:56:00,Adesh Shrestha,NEXT,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2493,AETNA,P0010,LAB,N,N,0,0,28.05.2015 06:58:33,Nawa Awasthi,ATNA,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
2494,NEXTERA,P4485,ELIGIBILITIES,N,N,1,0,28.05.2015 06:59:45,Adesh Shrestha,NEXT,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2495,NEXTERA,P4485,OTHER,N,N,0,0,28.05.2015 07:01:29,Adesh Shrestha,NEXT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2496,PRIORITY HEALTH,P0890,CLAIMS,N,N,0,0,28.05.2015 07:06:44,Adesh Shrestha,PRHL,Y,,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
2497,PRIORITY HEALTH,P0890,ELIGIBILITIES,N,N,0,0,28.05.2015 07:10:17,Adesh Shrestha,PRHL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2498,PRIORITY HEALTH,P0890,PROVIDER,N,N,0,0,28.05.2015 07:12:10,Adesh Shrestha,PRHL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2499,PRIORITY HEALTH,P0890,RXCLAIMS,N,N,0,0,28.05.2015 07:14:34,Adesh Shrestha,PRHL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2500,PRIME THERAPUTICS,P2430,RXCLAIMS,N,Y,1,0,28.05.2015 07:24:50,Adesh Shrestha,PTHM,Y,14.06.2015 02:33:58,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2650,BCBS MI,P0320,CLAIMS,N,N,0,0,17.06.2015 02:51:42,Anil Dongol,BCMI,Y,28.07.2015 05:14:13,N,,FINALIZED,Y,US7ASCII,,,,,,
2522,CIGNA HEALTHCARE,P0520,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,CGNA,N,02.06.2015 08:06:42,N,,FINALIZED,,US7ASCII,,,,,,
2541,ANTHEM SOUTH EAST,P0150,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,ATSE,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2542,UNITED MEDICAL RESOURCES (UMR),P0980,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,UMR,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2545,ALTIUS,P2330,CLAIMS,N,Y,1,0,01.06.2015 05:50:35,Pritam Shrestha,ALTS,Y,01.06.2015 07:16:23,N,,FINALIZED,N,US7ASCII,,,,,,
2546,ANTHEM SOUTH EAST,P0150,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,ATSE,N,,N,,FINALIZED,,US7ASCII,,,,,,
2547,IBH,P0740,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Dinesh Khadka,IBH,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2564,GEISINGER,P3095,CONTROL TOTAL,N,N,1,0,03.06.2015 09:16:39,Neeraj Manandhar,GSNR,Y,,N,,WORKING,N,US7ASCII,,,,,,
2585,FIRST CAROLINA CARE,P4497,RXCLAIMS,N,N,1,0,05.06.2015 01:49:47,Kripesh Shiwakoti,FICC,Y,22.07.2015 05:19:35,N,,FINALIZED,Y,US7ASCII,,,,,,
2651,TBA,P4210,BIOMETRICS,N,Y,1,0,17.06.2015 04:23:12,Amit Adhikhari,TBA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2593,BCBS HI HMSA,P4395,CLAIMS,N,N,0,0,08.06.2015 00:59:01,Shiva Bhusal,HIHM,Y,,N,,WORKING,N,US7ASCII,,,,,,
2612,ACTIVATE HEALTH,P4469,CLAIMS,N,N,0,0,10.06.2015 07:58:51,Bipin Shakya,ACHL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2658,SELECTHEALTH,P2760,ELIGIBILITIES,N,N,0,1,18.06.2015 05:07:43,Adesh Shrestha,SEHL,Y,21.12.2015 07:00:32,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2660,TBA,P4210,BIOMETRICS,N,N,0,0,18.06.2015 07:46:43,Amit Adhikhari,TBA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2664,GOODYEAR COMMERCIAL,P4498,ELIGIBILITIES,N,N,0,0,19.06.2015 01:34:24,Ram Limbu,GCOM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2674,BCBS KC,P0290,CLAIMS,N,N,1,0,22.06.2015 02:18:25,Nawa Awasthi,BCKC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
2675,BCBS KC,P0290,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Nawa Awasthi,BCKC,N,,N,,FINALIZED,,US7ASCII,,,,,,
2676,MEDBEN,P0805,RXCLAIMS,Y,N,0,0,23.06.2015 04:38:32,Gita Pant,MBEN,Y,01.07.2015 05:14:07,N,,FINALIZED,N,US7ASCII,,,,,,
2677,COVENTRY,P0550,CONTROL TOTAL,N,N,1,0,01.12.2015 00:00:01,Prabesh Shrestha,COVN,Y,14.01.2016 05:13:16,N,,FINALIZED,,US7ASCII,,,,,,
2685,CATALYST,P1080,CONTROL TOTAL,N,N,20,2,24.06.2015 06:08:54,Rajesh Maharjan,CTLT,Y,24.06.2015 06:18:52,N,,WORKING,N,US7ASCII,,,,,,
2705,CIGNA HEALTHCARE,P0520,CLAIMS,N,N,1,0,26.06.2015 01:34:40,Anil Dongol,CGNA,Y,10.07.2015 01:37:32,N,,FINALIZED,Y,US7ASCII,,,,,,
2706,CIGNA HEALTHCARE,P0520,CLAIMS,N,N,1,0,26.06.2015 02:00:40,Nawa Awasthi,CGNA,Y,26.06.2015 04:37:23,N,,FINALIZED,Y,US7ASCII,,,,,,
2726,TRUVEN,P4356,BIOMETRICS,N,Y,0,0,29.06.2015 08:19:08,Sagar Chakradhar,TRUV,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2729,TRUVEN,P4356,ELIGIBILITIES,N,Y,0,0,30.06.2015 01:16:29,Sagar Chakradhar,TRUV,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2742,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,PROVIDER,N,N,1,0,01.07.2015 01:28:19,Dinesh Khadka,CMS,Y,01.07.2015 01:30:20,N,,FINALIZED,N,US7ASCII,,,,,,
2460,HORIZON BLUE CROSS BLUE SHIELD OF NEW JERSEY,P4462,ELIGIBILITIES,N,Y,1,0,27.05.2015 02:26:15,Rohit Pokhrel,HBNJ,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2459,NETWORK HEALTH PLAN,P4452,PROVIDER,N,N,1,0,27.05.2015 01:11:59,Anish Gopal Vaidya,NHP,Y,27.05.2015 01:42:46,N,,FINALIZED,Y,US7ASCII,,,,,,
2463,BCBS SC,P0430,CONTROL TOTAL,N,N,6,,01.12.2015 00:00:01,Dinesh Khadka,BCSC,Y,03.06.2015 01:23:42,N,,FINALIZED,,US7ASCII,,,,,,
2466,CHRISTIAN BROTHERS SERVICES,P4140,ELIGIBILITIES,N,N,0,0,27.05.2015 04:44:36,Adesh Shrestha,CBSE,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2467,CHRISTIAN BROTHERS SERVICES,P4140,RXCLAIMS,Y,N,0,0,27.05.2015 04:52:02,Adesh Shrestha,CBSE,Y,28.08.2015 08:30:57,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2468,BCBS SC,P0430,CONTROL TOTAL,N,N,5,,01.12.2015 00:00:01,Dinesh Khadka,BCSC,Y,03.06.2015 01:09:28,N,,FINALIZED,,US7ASCII,,,,,,
2469,COMPREHENSIVE CARE SERVICES TPA,P4150,CLAIMS,N,N,1,0,27.05.2015 04:56:52,Adesh Shrestha,CCTP,Y,,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
2518,BCBSM,P4487,ELIGIBILITIES,N,N,0,0,29.05.2015 05:07:01,Adesh Shrestha,BCBM,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2471,FIRSTENERGY CORP,P4180,ELIGIBILITIES,N,N,0,0,27.05.2015 05:23:54,Adesh Shrestha,FE,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2479,FIRSTENERGY CORP-MMO,P4200,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,FEMO,Y,02.06.2015 23:50:01,N,,FINALIZED,,US7ASCII,,,,,,
2526,BCBS MI,P0320,RXCLAIMS,N,N,0,0,29.05.2015 08:27:05,Gita Pant,BCMI,Y,28.07.2015 04:44:52,N,,FINALIZED,Y,US7ASCII,,,,,,
2527,WEBTPA,P1010,CLAIMS,N,Y,1,0,29.05.2015 08:39:44,Anish Gopal Vaidya,WTPA,Y,15.06.2015 03:50:04,N,,WORKING,Y,US7ASCII,,,,,,
2559,BCBS MN,P0330,ELIGIBILITIES,N,Y,0,0,03.06.2015 01:17:09,Paurakh Thapa,BCMN,Y,,N,,WORKING,N,US7ASCII,,,,,,
2571,BROADSPIRE,P4415,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,BRSP,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2582,MEDCOST SOLUTIONS,P0810,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Randhir Singh,MCST,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2601,TBA,P4210,OTHER,N,Y,1,0,08.06.2015 07:22:13,Amit Adhikhari,TBA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2604,LDI,P2590,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Paurakh Thapa,LDI,Y,,N,,WORKING,,US7ASCII,,,,,,
2606,NETWORK HEALTH PLAN,P4452,LAB,N,N,0,0,09.06.2015 07:46:41,Sameer Tuladhar,NHP,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
2623,COVENTRY,P0550,ELIGIBILITIES,N,N,1,0,12.06.2015 04:07:58,Sarita Thapa,COVN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2624,TUFTS HEALTH,P0960,CROSSWALK,N,N,0,0,12.06.2015 04:09:53,Sweta Kapali,THLT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2625,TBA,P4210,OTHER,N,Y,1,0,12.06.2015 04:38:44,Amit Adhikhari,TBA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2628,BAPTIST HEALTH SOUTH FLORIDA,P4145,CENSUS,N,Y,1,0,13.06.2015 01:19:58,Adesh Shrestha,BHSF,Y,14.06.2015 04:05:57,N,,FINALIZED,N,US7ASCII,,,,,,
2627,COVENTRY,P0550,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Sarita Thapa,COVN,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2659,AETNA,P0010,RXCLAIMS,N,N,0,0,18.06.2015 06:08:20,Rinu Maharjan,ATNA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2630,IBC,P0720,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Adesh Shrestha,IBC,N,,N,,FINALIZED,,US7ASCII,,,,,,
2631,IBH,P0740,CLAIMS,N,N,1,0,13.06.2015 12:06:52,Adesh Shrestha,IBH,Y,,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
2632,IBH,P0740,ELIGIBILITIES,N,N,1,0,13.06.2015 12:11:17,Adesh Shrestha,IBH,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2639,CAREHERE,P4245,CLAIMS,N,Y,1,0,15.06.2015 07:28:17,Randhir Singh,CHRE,Y,26.06.2015 05:13:58,N,,FINALIZED,Y,US7ASCII,,,,,,
2754,CERNER,P4501,RXCLAIMS,N,Y,1,0,02.07.2015 00:12:27,Prabesh Shrestha,CRNR,Y,02.07.2015 00:31:59,N,,FINALIZED,N,US7ASCII,,,,,,
2644,BCBSM,P4487,CLAIMS,N,N,0,0,16.06.2015 07:00:37,Binesh sah,BCBM,Y,,N,,WORKING,N,US7ASCII,,,,,,
2646,GEISINGER,P3095,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Sarita Thapa,GSNR,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2661,DAKOTA CARE,P0570,OTHER,N,N,1,0,18.06.2015 08:14:47,Prabesh Shrestha,DCRE,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2655,AVMED HEALTH PLAN,P2325,CLAIMS,N,N,0,0,17.06.2015 09:18:53,Adesh Shrestha,AVHP,Y,,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
2665,BCBS TX,P0450,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Biplab Pokhrel,BCTX,Y,,N,,WORKING,,US7ASCII,,,,,,
2666,BCBS HI HMSA,P4395,CLAIMS,N,N,0,0,19.06.2015 04:16:14,Neeta Dangol,HIHM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2669,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,N,7,0,20.06.2015 02:34:41,Rinu Maharjan,CMS,Y,,N,,WORKING,N,US7ASCII,,,,,,
2670,BCBS FL,P0250,PROVIDER,N,Y,1,0,20.06.2015 05:51:13,Rinu Maharjan,BCFL,Y,27.11.2015 06:44:57,N,,WORKING,N,US7ASCII,,,,,,
2714,AETNA,P0010,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Puspa Bista,ATNA,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2717,ECAMS_PS,P2650,ELIGIBILITIES,N,N,0,0,28.06.2015 00:59:32,Puspa Bista,ECMS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2718,NGS AMERICAN,P0860,RXCLAIMS,Y,N,1,0,28.06.2015 01:15:46,Shiksha Maharjan,NGSA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2719,ECAMS_PS,P2650,CLAIMS,Y,N,0,0,28.06.2015 01:31:26,Puspa Bista,ECMS,Y,,N,,FINALIZED,N,US7ASCII,,Y,,,,
2738,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,N,0,0,30.06.2015 07:46:44,Shashwat Sapkota,CMS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2761,AETNA,P0010,CLAIMS,N,N,0,0,02.07.2015 04:41:31,Bhusan Shrestha,ATNA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2453,EXPRESS SCRIPT (ESI),P1070,ELIGIBILITIES,N,Y,1,0,26.05.2015 22:30:26,Adesh Shrestha,ESI,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2454,EXPRESS SCRIPT (ESI),P1070,ELIGIBILITIES,N,Y,1,0,26.05.2015 22:32:38,Adesh Shrestha,ESI,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2455,EXPRESS SCRIPT (ESI),P1070,RXCLAIMS,Y,N,1,0,26.05.2015 22:43:41,Adesh Shrestha,ESI,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2456,EXPRESS SCRIPT (ESI),P1070,RXCLAIMS,Y,N,0,0,26.05.2015 23:05:22,Adesh Shrestha,ESI,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2457,EXPRESS SCRIPT (ESI),P1070,RXCLAIMS,Y,N,1,0,26.05.2015 23:10:39,Adesh Shrestha,ESI,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2472,TCH (TAKECARE HEALTH),P0955,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,TCH,Y,03.06.2015 00:34:09,N,,FINALIZED,,US7ASCII,,,,,,
2509,PRIME THERAPUTICS,P2430,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Dinesh Khadka,PTHM,Y,02.06.2015 08:24:35,N,,FINALIZED,,US7ASCII,,,,,,
2515,BCBSM,P4487,RXCLAIMS,N,N,0,0,29.05.2015 04:54:13,Adesh Shrestha,BCBM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2516,BCBSM,P4487,ELIGIBILITIES,N,N,0,0,29.05.2015 05:03:59,Adesh Shrestha,BCBM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2608,WEBTPA,P1010,CROSSWALK,N,Y,1,0,10.06.2015 01:28:32,Dipu Maharjan,WTPA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2519,BCBSM,P4487,CLAIMS,N,N,0,0,29.05.2015 05:10:29,Adesh Shrestha,BCBM,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2751,BCBS NM,P0400,CLAIMS,N,N,0,0,01.07.2015 09:13:42,Prabesh Shrestha,BCNM,Y,,N,,FINALIZED,N,US7ASCII,,Y,,,,
2562,IBC,P0720,ELIGIBILITIES,N,N,0,0,03.06.2015 07:35:14,Adesh Shrestha,IBC,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2563,HUMANA,P0710,CROSSWALK,N,N,1,0,03.06.2015 07:42:45,Bishestha Rimal,HMNA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2605,NETWORK HEALTH PLAN,P4452,PROVIDER,N,N,0,0,09.06.2015 03:38:41,Sameer Tuladhar,NHP,Y,16.11.2015 04:01:59,N,,FINALIZED,Y,US7ASCII,,Y,,,,
2634,ANTHEMRDX,P2510,CONTROL TOTAL,N,N,1,,01.12.2015 00:00:01,Anil Dongol,ARDX,Y,23.06.2015 07:39:30,N,,FINALIZED,Y,US7ASCII,,,,,,
2638,CAREHERE,P4245,CLAIMS,N,Y,1,0,15.06.2015 05:32:02,Randhir Singh,CHRE,Y,06.08.2015 02:40:32,N,,FINALIZED,Y,US7ASCII,,,,,,
2709,ALLEGIANCE HEALTH,P0040,CROSSWALK,N,Y,1,0,26.06.2015 04:10:29,Rajesh Maharjan,ALEH,Y,20.01.2016 07:18:21,N,,FINALIZED,Y,US7ASCII,,,,,,
2656,TUFTS HEALTH,P0960,OTHER,N,N,0,0,18.06.2015 01:48:26,Abhishek Shrestha,THLT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2708,TRINITY HEALTH CORPORATION,P4508,PROVIDER,N,N,1,0,26.06.2015 04:05:45,Sameer Tuladhar,TRHC,Y,26.06.2015 05:14:21,N,,FINALIZED,Y,US7ASCII,,,,,,
2713,TRUVEN,P4356,CLAIMS,N,N,0,0,26.06.2015 05:51:43,Sagar Chakradhar,TRUV,Y,26.06.2015 05:54:00,N,,FINALIZED,N,US7ASCII,,N,,,,
2722,BCBS KC,P0290,ELIGIBILITIES,N,N,1,0,29.06.2015 04:16:55,Nawa Awasthi,BCKC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
2723,BCBS KC,P0290,ELIGIBILITIES,N,N,1,0,29.06.2015 04:27:35,Nawa Awasthi,BCKC,N,14.07.2015 02:03:17,N,,FINALIZED,Y,US7ASCII,,,,,,
2725,CAREFIRST ADMIN,P3015,CLAIMS,N,N,0,0,29.06.2015 07:04:18,Randhir Singh,CFAD,Y,02.07.2015 08:25:53,N,,FINALIZED,Y,US7ASCII,,,,,,
2734,PRAIRIE STATES,P4507,CLAIMS,N,N,1,0,30.06.2015 03:47:55,Milan Maharjan,PRST,Y,02.07.2015 03:31:31,N,,FINALIZED,Y,US7ASCII,,N,,,,
2744,"EMPLOYEE BENEFIT MANAGEMENT SERVICES, INC. (EBMS)",P0590,PROVIDER,N,N,1,0,01.07.2015 01:42:05,Prabesh Shrestha,EBMS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2747,WEBTPA,P1010,ELIGIBILITIES,N,Y,1,0,01.07.2015 04:18:32,Dipu Maharjan,WTPA,Y,26.08.2015 05:30:06,Y,,FINALIZED,Y,US7ASCII,"Need to add pre-processor to this auto generate script to handle "" character inside optionally enclosed fields.",,,,,
2752,CERNER,P4501,CLAIMS,N,Y,1,0,01.07.2015 09:37:32,Prabesh Shrestha,CRNR,Y,02.07.2015 00:31:44,N,,FINALIZED,N,US7ASCII,,Y,,,,
2758,PREFONE,P2505,CLAIMS,N,N,0,0,02.07.2015 02:04:57,Prabesh Shrestha,PREF,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
2762,ACS,P2490,ELIGIBILITIES,N,N,0,0,02.07.2015 05:07:59,Amit Adhikhari,ACS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2764,HIGHMARK BLUE CROSS,P0660,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Rajendra Lamichhane,HMRK,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2774,UNITED MEDICAL RESOURCES (UMR),P0980,CROSSWALK,N,N,0,0,06.07.2015 05:46:54,Pritam Shrestha,UMR,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2778,CAREMARK,P1050,RXCLAIMS,Y,N,1,0,07.07.2015 01:44:39,Puspa Bista,CMRK,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2776,ENVISION,P1110,RXCLAIMS,N,N,0,0,06.07.2015 22:55:50,Puspa Bista,EVSN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2779,HPI,P0680,CASE MANAGEMENT,N,N,0,0,07.07.2015 04:44:32,Nimesh Pudasaini,HPI,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2782,AETNA,P0010,ELIGIBILITIES,N,N,0,0,07.07.2015 09:06:53,Prabesh Shrestha,ATNA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2783,UNITED HEALTH CARE (UHC),P0970,CLAIMS,N,N,0,0,08.07.2015 00:32:35,Prabesh Shrestha,UHC,N,,N,,FINALIZED,N,US7ASCII,,,,,,
2786,MVP,P2540,RXCLAIMS,N,N,1,0,08.07.2015 01:47:27,Rinu Maharjan,MVP,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2787,MVP,P2540,PROVIDER,N,N,1,0,08.07.2015 01:54:20,Rinu Maharjan,MVP,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2792,VIVA HEALTH,P0990,MEDICAL LOSS RATIO(MLR),N,Y,1,0,08.07.2015 05:14:30,Nawa Awasthi,VHLT,Y,26.08.2015 05:54:39,N,,FINALIZED,Y,US7ASCII,,,,,,
2793,AETNA,P0010,CLAIMS,N,N,0,0,08.07.2015 06:06:07,Puspa Bista,ATNA,Y,,N,,FINALIZED,N,US7ASCII,,Y,,,,
2795,MVP,P2540,CONTROL TOTAL,N,N,2,,01.12.2015 00:00:01,Bipika Amatya,MVP,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2800,INHOUSE PHYSICIANS,P4105,CLAIMS,N,Y,1,0,09.07.2015 01:57:44,Prabesh Shrestha,INHP,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
2834,BCBS KC,P0290,ELIGIBILITIES,N,N,1,0,14.07.2015 02:06:06,Anil Dongol,BCKC,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2835,ANTHEMSRL,P2230,CLAIMS,N,N,0,0,14.07.2015 03:49:55,Manish Dhakal,ANSR,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
2462,AON,P4075,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,AON,Y,,N,,FINALIZED,,US7ASCII,,,,,,
2482,TBA,P4210,OTHER,N,Y,1,0,28.05.2015 05:39:32,Amit Adhikhari,TBA,Y,29.05.2015 05:40:21,N,,FINALIZED,N,US7ASCII,,,,,,
2483,CIGNA HEALTHCARE,P0520,CONTROL TOTAL,N,N,0,,01.12.2015 00:00:01,Dinesh Khadka,CGNA,Y,02.06.2015 23:39:19,N,,FINALIZED,,US7ASCII,,,,,,
2524,BCBS MI,P0320,ELIGIBILITIES,N,N,0,0,29.05.2015 07:35:32,Gita Pant,BCMI,Y,28.07.2015 04:12:01,N,,FINALIZED,Y,US7ASCII,,,,,,
2525,TBA,P4210,OTHER,N,Y,1,0,29.05.2015 07:43:45,Amit Adhikhari,TBA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2554,BCBS SC,P0430,RXCLAIMS,N,N,0,0,02.06.2015 07:23:57,Rajesh Maharjan,BCSC,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2560,BCBS MN,P0330,CLAIMS,N,Y,0,0,03.06.2015 01:26:39,Paurakh Thapa,BCMN,Y,,N,,WORKING,N,US7ASCII,,,,,,
2648,BCBS AL,P0180,CLAIMS,N,N,0,0,16.06.2015 23:46:16,Shiksha Maharjan,BCAL,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
2621,HARVARD PILGRIM HEALTH CARE,P0650,CLAIMS,N,N,0,0,12.06.2015 00:45:01,Nawa Awasthi,HPHC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
2649,TOWERS WATSON,P2480,ELIGIBILITIES,N,N,0,0,16.06.2015 23:58:46,Anil Dongol,TWSN,Y,18.06.2015 05:53:41,N,,FINALIZED,Y,US7ASCII,,,,,,
2683,BCBS AL,P0180,PROVIDER,N,N,0,0,23.06.2015 09:12:24,Rajesh Maharjan,BCAL,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2739,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,N,0,0,30.06.2015 07:58:35,Shashwat Sapkota,CMS,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2684,BCBS SC,P0430,RXCLAIMS,N,N,0,0,23.06.2015 09:27:18,Adesh Shrestha,BCSC,Y,,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
2735,TUFTS HEALTH,P0960,CROSSWALK,N,N,0,0,30.06.2015 04:13:26,Pritam Shrestha,THLT,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
2728,TRUVEN,P4356,CLAIMS,N,Y,0,0,30.06.2015 00:26:20,Sagar Chakradhar,TRUV,Y,,N,,FINALIZED,N,US7ASCII,,Y,,,,
2748,CAREHERE,P4245,LAB,N,Y,1,0,01.07.2015 04:53:31,Randhir Singh,CHRE,Y,01.07.2015 04:55:36,N,,FINALIZED,Y,US7ASCII,,,,,,
2749,CAREHERE,P4245,CLAIMS,N,Y,1,0,01.07.2015 05:11:45,Randhir Singh,CHRE,Y,01.07.2015 05:12:55,N,,FINALIZED,Y,US7ASCII,,,,,,
2766,4D,P4440,ELIGIBILITIES,N,N,1,0,03.07.2015 02:07:42,Anish Gopal Vaidya,4D,N,,N,,WORKING,N,US7ASCII,,,,,,
2767,MASS HEALTH/PCPR,P4451,CROSSWALK,N,Y,1,0,03.07.2015 04:10:35,Pritam Shrestha,MHLT,Y,03.07.2015 04:13:24,N,,FINALIZED,N,US7ASCII,,,,,,
2770,TUFTS HEALTH,P0960,CROSSWALK,N,Y,1,0,03.07.2015 07:10:24,Biplab Pokhrel,THLT,Y,03.07.2015 07:38:29,N,,FINALIZED,N,US7ASCII,,,,,,
2777,CAREHERE,P4245,CLAIMS,N,Y,1,0,07.07.2015 01:24:21,Prabesh Shrestha,CHRE,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
